"","BothControl1","BothControl2","BothControl3","AdultIUGR1","AdultIUGR2","AdultIUGR3","AdultLact1","AdultLact2","AdultLact3","OffIUGR1","OffIUGR2","OffIUGR3","OffLact1","OffLact2","OffLact3"
"1416958_at",8.71512004059167,9.87256358348743,9.02284477591546,8.17180073741876,9.84582253595954,9.51304370833616,7.63175222624247,7.99131668033479,8.95598877684677,8.64522051999399,8.9932398373372,8.8868708336605,9.9962017791059,10.2202428836117,9.11203026245684
"1427349_x_at",6.65261353244709,6.19212744699549,6.26368605174867,5.79823968228539,6.02212483942864,5.72884340635337,6.31084941798606,6.69557536674608,5.89080099091704,6.13452586850354,6.63575458092381,6.00047164803034,6.47811187434969,6.65387840333955,6.54102093785522
"1428406_s_at",8.63247208890811,8.43401595157028,8.32277544382813,8.53175481927396,8.25932526379234,8.51334553455952,8.78492037036428,8.63196696336637,8.46298241136106,8.29809371915991,8.18099156627611,8.18542061259593,8.13022351808507,8.12198200536788,8.36364420076507
"1435121_at",5.35068599840677,5.14910587799864,5.17427846759777,4.89064755206749,5.43287989128954,5.46870031160861,5.04301553088609,5.33079814770829,5.42172807893158,5.21555453484604,4.96925294366388,5.19684151194973,5.12504854946822,5.73915149704711,5.52224872592211
"1453191_at",8.75562012493059,8.87733924045642,7.8714851899968,8.96528538498648,8.18725364880002,8.59145753985573,8.86401365958824,7.8060802387957,8.68645199028879,8.43082691339484,8.14250280669149,7.68002473970806,7.52284200898535,8.43082691339484,8.60975005002741
"1440921_at",8.89144731293035,8.48051284812637,8.6500284307803,8.03995682137893,8.5376890327906,8.28674959847106,7.8877389017981,8.308844580907,8.55946132007403,9.27985273344581,9.07160895727695,9.49764846187366,9.08098288367485,8.61834146163026,7.98292516317996
"1454800_at",5.97837939933386,6.02584179513538,6.19931860635127,6.04627890259256,6.02584179513538,5.96078396022109,6.22087264324503,5.76562248893732,6.07299896605599,5.98587286379371,6.3258359613837,6.2502625764057,6.28500910317999,5.41355502572705,5.8443371919251
"1438123_at",2.97928318643443,2.77494269414438,3.08984642676654,2.47710011427468,2.73922533006598,2.70423399034083,2.63635332023376,2.64522718186034,2.58185973687067,2.73922533006598,2.69193359609557,2.42370005211271,2.95685471296895,2.87913540926893,3.10185222548112
"1433876_at",6.17322149459879,5.83670346123526,5.73947584946998,5.74893806136268,5.81811156619277,5.56137381345181,6.64874926966981,5.7089262150044,5.5310243172743,5.89637244150445,4.86848249038045,5.34012492739044,6.21481408218856,5.69413607798564,5.54650782513082
"1434477_at",6.49161912720841,6.92338627302178,6.86017838905779,6.30477909739586,6.46526201831346,6.73615618227499,6.6652000411946,6.49144221351759,6.46353297866696,7.22161872430249,6.90994910941471,6.70673318258764,6.82195168595839,6.6181641633734,6.66831286396556
"1439587_at",4.94422210078868,4.82795965297221,4.77861737068901,5.08004208693358,4.5208582542235,5.07034833095483,4.80641653453077,4.89954963278404,5.19292441446545,5.05292398520072,5.30236710176997,5.21615791730212,5.11748793091194,5.40360373956153,5.33615133450554
"1444766_at",4.02859828487297,4.17733272572745,4.26366606236685,4.2208044720804,4.20486358732618,4.67008176313883,4.40698722578287,4.70128869481051,4.32857534625002,3.91267132932422,3.90031086371531,3.81592782750888,3.83916683470941,4.24634804364764,4.49559282681413
"1424631_a_at",5.35321607795121,5.87961796159097,5.48848159688423,5.06452985731597,5.79198312482211,4.81405668741423,4.5216253943053,4.88527972529061,4.54169244740758,5.46017130756723,4.83852681498562,4.51733647432309,5.90461559087319,5.38450993193718,5.1028010181665
"1427503_at",5.48177830842321,6.25397591908148,5.37244435840142,5.92905231066134,6.02276273987394,5.72525213032467,5.64137204441621,5.72525213032467,5.74664028629553,5.87587036703002,5.34292553970642,5.60166511508057,5.85712581964914,5.72525213032467,5.6743123806352
"1452336_at",5.48464046308033,5.2231222937237,4.97918680615135,5.37967934984915,5.11768763464738,5.62168991622898,6.03196134622821,5.42328729581139,5.62316030117497,5.02489590969666,5.00949381491388,4.98525436870865,5.34952787445405,5.29038589428972,5.1100028058615
"1459906_at",3.36760228817908,3.63915533835873,3.81748122441283,3.82855728470181,4.01075480006475,3.83138895446276,4.02859828487297,3.83138895446276,4.02718313629758,3.85099214349618,3.72963403645755,3.83138895446276,3.83138895446276,4.01230573456539,3.61428704819576
"1455056_at",5.99993290499363,6.25779302664718,6.18166109843432,5.59526578180377,6.03790329368651,5.69212890757639,6.21090592625023,5.9420354599223,5.94297525510505,6.08498204977679,5.75359650799861,6.22648453349536,5.93587785390969,6.27078606351884,6.03960407015815
"1435853_at",6.01924286637675,5.71859266848669,6.53231920993444,6.08692579420726,6.21338370101368,5.84442823442116,5.95694633675,7.5064662539571,7.12662384345719,6.08422710436847,6.0489436832571,6.64697506814486,6.46104024062458,6.67046960889611,6.25904717280399
"1440260_at",6.04097542321258,5.97651664405483,6.13999154631787,5.96322099118819,5.27104446644834,6.04366998001068,5.61962768310997,4.51581597378997,6.04995987150705,6.49657341085731,6.25091536400562,5.87275316255161,5.4300187863884,5.82078675412183,5.37208730212374
"1453818_a_at",5.59169571017985,5.61286784688924,5.63230745898368,5.83293116938509,5.87128753865099,6.21445902077446,6.18250006835715,6.05772741725692,6.04925438235835,5.7846710705967,5.63550932431803,5.7132303655382,5.75429963348603,5.68257948411881,5.7846710705967
"1437696_at",4.14949621508108,4.15360444984792,4.40340197853773,3.86253776839951,4.03740812949433,3.78429219878659,4.55957530269317,4.09375266012042,3.86608554074349,4.22149863905664,4.21510272876054,4.11658826486648,4.04148853402063,4.05943604272788,4.11658826486648
"1438349_at",5.63622117856082,5.48481807408053,5.56917047918376,5.50166796454104,5.22484787844283,5.2512830917368,5.90416538627061,5.68072820392112,5.35237036612871,5.62034373907187,5.51674360613127,5.38317140197411,5.17216988947918,5.38575418618767,5.3914692844462
"1460713_at",6.67947517422629,6.54791054423634,7.09839370189703,6.73199707497012,7.25504777599698,6.75980939925022,7.50618469177384,6.24717026432063,6.80715913303366,6.72737400931578,6.40227166329861,5.3843558627209,7.03395165190146,6.39439993533342,6.77974292954525
"1438035_at",8.19513990212642,8.57637601890514,8.21702587357598,8.11141929466162,8.2645378426662,8.16950719826821,8.85777195909776,8.04557166742927,8.08787026280369,8.76346218600913,8.6716755228601,8.1096754419,8.03579403035183,8.7035268323486,8.80480508261284
"1436827_at",8.39206396611047,8.29106894446164,8.80512401714421,7.88391714520955,8.39627141411373,8.18290381076654,8.06527257774511,7.92896066478821,8.17609748381649,8.51678889499429,8.27482696275056,8.59608474885575,8.63938272918344,8.13597258582016,8.34250611722286
"1455541_a_at",4.10675323555363,3.96481518328655,4.21510272876054,4.42735655781325,4.53105468157623,4.27451256625554,4.62728568991225,4.84685921107807,4.51756144975672,4.17209519240944,3.80698788012879,3.77694274492932,4.28782854903549,4.24925429953286,4.54856710944575
"1433914_at",3.61483935146679,3.51376237842071,4.30997864905883,3.42878363959768,3.28808996636287,4.33194764729773,3.79927265364954,3.62882103151547,3.94077784206374,3.58165656762943,4.02729133928945,4.42741322478186,4.07959621194215,3.5302453364444,3.65034428061013
"1437250_at",10.2038608316597,10.1527201547081,10.2902030589071,10.2168440661836,9.82525877639919,10.3119811540062,10.4099379083422,10.488196098645,10.1700211334691,10.646450708815,10.4671400705611,10.5230927456687,10.0342764554616,10.1081971359251,10.7501212294254
"1447705_at",5.55163437858966,5.66195115598225,4.9762491276665,4.89950493399371,5.26256869808937,5.41438410859524,5.37837436004146,5.68471808582301,5.39371535156475,5.45798500673688,5.40186488437314,5.228147450868,5.0694880383257,5.54018871178494,5.48682466381877
"1452395_at",7.74857021563926,7.76060939143698,7.83675979599868,7.84092298565891,7.89924077217307,7.61256396116192,7.94147477750903,7.73026175857248,7.65449012985891,7.47617646387071,7.67497320873834,7.47709753683892,7.6252951820031,7.44975283442633,7.45882751563011
"1442611_at",4.66077678653405,4.43537345645886,4.47194026198514,4.58092761745217,4.8898566563826,4.54957086008759,4.19013559780813,4.7153562225926,4.58339679394768,4.4331096481734,4.39835727147742,4.50923805262917,4.2030090287277,4.15395869975464,4.64327842731008
"1434860_at",6.86187043053877,6.97554001017059,7.17513869190927,6.95604389946164,6.60567215971463,7.04307079139308,7.2041671645918,6.9968600524479,6.8116542983556,7.02044682642996,7.13984745074952,7.00624614402343,7.21120754663603,6.78905107768887,7.17080988546669
"1437609_at",4.81928270674381,3.87904980801192,4.12825449255159,3.85158467699795,3.71394157516801,3.83752525306364,3.92396456383561,4.98781830455382,3.47414649341804,3.83752525306364,3.9599151325774,4.67265456838672,3.30770833180936,3.1909531735033,3.40522545706703
"1441011_at",2.97227427351556,2.71848275255876,2.58140728967591,2.96522801184191,2.69062280654107,2.9338542826977,2.54308118226251,2.94280267118892,2.82293810190621,2.71017614974897,2.85668792490457,2.66931701926222,2.45023754827695,2.5870918992592,2.66582819330305
"1436740_at",7.50308231569559,7.61681015601773,7.83226641307968,7.50187435526252,6.72636517346185,7.10885937246545,7.53213214593591,6.07768163524554,7.4594345106593,7.81822114379802,7.9165359074111,8.00161562532471,7.9339890478276,7.89956629714826,7.83803413496117
"1446541_at",3.68087230647241,3.52852632267284,3.5377741631747,3.5179078281299,3.55413859741059,3.88626953638001,3.68087230647241,4.02588436045507,4.22572712251875,3.4882260222098,3.69631112522267,3.70302126587753,3.72637347541585,3.57164725147013,3.89385971074054
"1438867_at",4.71901472411314,4.36173713211129,4.11497134152809,4.75930825160459,4.61639747694982,4.51652744500511,4.47732574917256,4.7819183281308,4.49781574250201,4.2888158863694,4.18122487044307,4.69690909134387,4.85741343986715,4.89284823772388,4.51652744500511
"1446155_at",7.06740116857745,6.67416427327053,6.66600644136369,6.69285495888185,6.45865031575787,6.80682764552498,7.32894238448825,6.99586627414021,6.5406180358239,6.52337730527849,6.48027913081448,6.27952582198762,6.21645206921358,6.21261703196751,6.65669154405469
"1435572_at",6.83383544238036,6.30834889048218,7.07454828515963,6.48500776651434,6.81317762178791,6.69083995305401,6.27548314604363,6.2825129922091,6.46082396376078,6.82660948686832,6.71034278952154,7.08791154019308,7.46976756364461,7.22807965219213,6.78905107768887
"1444573_at",2.9759468112325,3.27341407241906,3.15076647641401,2.96108959517774,2.96670551297074,3.355568738496,3.33337572748634,3.11170302548291,2.90496306815854,2.88018800813529,3.11294079391931,3.27108075820455,2.91555937829989,3.04452928271271,3.02526371471094
"1440773_at",5.27005034265351,5.20556850851879,5.35463739903832,5.50238796196238,4.62895636836472,5.17192553982775,5.52472938726767,5.22254300874814,5.25319881658714,5.26574400655333,5.43845160039081,5.15849616508753,4.96292068093377,4.8836684174682,5.02703109396123
"1455476_a_at",6.94467585523068,6.79839024320169,6.56399306772928,7.04061488544729,6.74459282303504,6.48521089679307,6.15814656012845,6.65663090648888,6.63306307718685,6.898978235983,6.98247650546452,6.71878066207813,6.7734909787882,6.49299310393027,6.64274075509653
"1439061_at",5.039029940827,5.19585795421724,5.48583081401713,5.03932163356515,5.30135220170279,4.79861166785562,4.80146225113617,4.70679541328116,5.45892715415336,5.1607874936732,5.41832287580384,5.03410652925276,4.76601907068377,4.35801707917332,4.91155472343628
"1457269_at",4.51652744500511,4.78480355967769,4.5135634951486,4.90030287592513,4.97965006835637,4.92290926517024,4.59413576648721,5.07879999020313,4.84760294946801,4.84546197327301,4.84760294946801,4.66496157311595,4.85563179702604,5.04132727078238,5.07522972855254
"1430413_at",4.94422210078868,4.84034953081596,4.56731026912838,4.84403552089978,4.96751223288224,4.77574254721346,4.82617541860993,4.99819005636046,4.75768315524868,4.80727477477033,4.31673256823073,4.70945349894017,4.53245453530048,5.05023767012501,4.89684307698263
"1429325_at",4.88998898067425,4.94814420862033,4.73251958168284,4.77027795119967,5.01896931157054,4.4684651597353,4.69359584111546,4.94968499684675,5.07299635842389,4.68156022323529,4.47094857579898,4.45693689272389,4.81540431525718,4.75310205903036,4.44727156076389
"1428126_a_at",9.25134779478673,9.29139825518532,9.33566130701331,9.13504519304347,9.20874999303308,9.05321404733569,8.85740837727085,8.69456484783426,9.32882265667456,9.26163831996277,9.18039606341313,9.17196822096038,9.1242296433153,8.95567564368928,8.66899278211442
"1434806_at",5.76225376472565,5.69179637611668,5.79982531170042,5.90797946227367,5.65105476507338,6.19878364368117,5.81476914138099,5.43042056449996,6.17582809375551,5.90797946227367,5.96564810123159,6.17145536259977,6.23972660808436,5.86342818721362,5.97849441822421
"1433593_at",7.37840760686727,7.63943479798906,7.44633526574169,7.34428445734432,7.30347413098605,7.53488633234489,7.66619798290531,7.75872236930237,7.81220431935904,6.9915848359627,7.46421028748883,7.11755294504125,7.56784584635359,7.70170655711682,7.57704959482208
"1455383_at",8.17553099056805,8.61083987566942,8.73825819964078,8.43200201269245,8.51637391787546,7.94705527535648,8.56550072088625,8.03892269849527,8.2884262556061,7.74289162628263,8.27835186552641,7.65693186749092,8.18938499557761,8.56908059902351,8.55119170122923
"1436122_at",5.23572502785178,5.03020207824184,5.03427757454054,5.35153792934233,5.01088367310561,5.53282760569222,5.57604481276422,5.54547021178919,5.45491333130145,5.11436476937937,5.32603709659244,5.20112662997709,5.38286144647154,4.53356303042975,5.28342436165376
"1432354_at",3.10128965019659,3.3604448553202,3.14490758690817,2.89415090815805,3.0734297041789,3.08621730183846,3.41689855338928,3.33589307484037,3.33666828496848,2.92132527688784,3.14490758690817,3.10128965019659,3.21842721669108,2.92865888886435,3.03043926106701
"1443969_at",5.96685399189453,4.99988776254191,5.8207390503938,5.8207390503938,5.60349977340184,6.44270266735387,5.47707230738772,5.22959565585557,6.26225361033761,5.8207390503938,6.13041298010119,6.14784400742306,6.05189594016145,5.724746460825,5.38160876464665
"1454931_at",5.76510770497072,5.2189951165681,5.38680954536856,5.77818657835469,5.60153013083716,5.73681661731366,5.74134545719265,5.19953462576513,5.38680954536856,5.37452005110262,5.36516211874058,5.13961450081173,5.39366401086452,5.18688297595056,5.34486230079095
"1439250_at",3.75018739585609,3.53182277688326,3.42014438668851,3.85339372968664,3.64308779254565,3.61243227303492,3.71215992037291,3.82569310038198,3.85672948349092,3.34373328395588,3.47435095678098,3.37659175263086,3.80660039900658,3.65919131471485,3.43195133699343
"1455290_at",6.40487499801359,6.40584100625191,6.05132371533306,6.44273308818415,6.32954398029098,6.4412955742224,6.41468505130946,6.22823305489591,6.66184463677857,6.48207834398555,6.63306307718685,6.5613611997317,6.2129410055077,6.14692485919814,6.74547047317931
"1427084_a_at",5.35698466444696,5.81562160966318,5.92709520899495,5.69593831922731,5.8456090463367,5.44764241637855,5.74111563573363,5.34216188307624,5.55887798076647,5.7640502042224,5.69593831922731,5.55062623796758,5.9368457304489,5.67766094703086,5.75233477851684
"1434577_at",6.08838786677664,5.78042559531536,6.07715113642667,5.91836816651843,5.87106992145407,5.65155530434901,6.06336423838787,6.3646708280225,6.08150628865097,5.71239451192321,5.91083376283788,5.80024485939858,5.98767249594423,5.87106992145407,5.68140850073906
"1458601_at",4.12432828468948,3.92027297014063,3.90271444186209,3.85202323376846,3.98055350150602,3.73303877699127,4.31526730094868,3.4239801779178,3.79679860635882,4.29278754708276,4.15672659588789,3.95304497738912,3.84780696652295,3.72139829638241,3.78176024432262
"1456896_at",6.40889447807051,6.21291770995276,6.23796745305516,6.46802493608352,5.84678579591584,6.48329388252256,6.53482946107887,5.08383544056306,6.32136921995069,6.38998378549284,6.74220391935137,6.48200932373068,6.49022421914965,6.5232930949256,6.0396827088311
"1457334_at",5.35698466444696,5.80672436102486,5.90627938517967,6.22824915595645,5.38094859210022,6.0868203651923,5.70623227721104,4.88836759694562,6.03728238067358,6.37497308315227,6.19527272848013,6.01469601014556,6.16165586997151,6.01352013289551,5.79917524069516
"1442824_at",4.76486815649897,4.32238709177182,4.51095566451642,4.71399535431997,4.34330882180012,4.53899214205707,4.43205383120598,4.22979670136067,4.54169581371088,4.51095566451642,4.54576262743461,4.82509933435077,4.51095566451642,4.15395869975464,4.8713050768973
"1434301_at",7.62067812978277,7.78801693139002,7.1349668610236,6.6348006136993,7.74608186838474,6.70581210961943,7.5305375610271,8.14495046439046,6.89362312848462,6.63306307718685,6.30108246388688,6.29066629780606,6.15368103224899,6.66469600011756,6.88900299034156
"1441229_at",5.42552758840063,5.45593341610027,5.41923214519346,5.82842404801396,4.76584833349139,5.73681661731366,5.6361802335659,4.57623628316828,5.69359236705548,5.75566950868033,5.80032759852448,5.52882670212922,5.94070945802538,5.81179227226312,5.88482585993092
"1460121_at",5.29129936568752,4.73766384017992,4.82547118807239,4.66723298940031,4.4096441302151,4.74637958880375,4.45945192063833,4.22634496037242,5.19529953007373,5.01923353494888,5.05075564054549,4.47138649190035,4.71359862251072,4.66450704569982,4.99349969011478
"1441204_at",3.43314272641676,3.59441185412202,3.36023529265714,3.1371033929827,3.33498619399788,3.21443583646934,3.32369768335988,3.00885729515828,3.30022557166104,3.39205573855786,3.57291353798297,3.09838060384474,3.5490632967592,3.56148415639381,3.39568968603847
"1457161_at",6.55720980252256,6.17893691748421,6.60586318321481,6.29465569245137,6.12674395212718,6.25653337327204,5.86891755396289,5.45831119532621,6.43637594924317,6.37584725371343,6.41211998803254,6.25653337327204,6.15895901648987,6.24137000495113,5.95447416490547
"1441558_at",4.77869540397194,4.5341505082546,4.9989535618044,4.87364498907126,3.97140965067814,4.72578704780739,4.25305480530614,3.55246781507584,4.87132426241669,4.72701090753255,5.01701917984646,4.97489130244945,4.98102974842764,4.88418807614493,4.95627919200235
"1440443_at",4.76291114726507,4.9199016151812,4.94556837103511,4.833542574539,5.02772303711205,4.82183222127492,4.89083518353048,4.44964253892672,5.05488541491473,5.17231898131108,5.02772303711205,5.02772303711205,5.58161917407685,5.5563166972521,5.31595817662065
"1439706_at",3.65919131471485,3.75402474211232,3.8718880757209,3.63351262917169,3.38078755753466,3.90089918646091,3.74638136475929,3.26644959275408,3.66292356777718,3.90850780244506,3.71397433859893,3.86361240251848,3.71397433859893,3.50005315778722,3.59127317791647
"1442612_at",4.31394571628934,4.18573330755547,3.52804598927961,3.66206142247053,3.86640245559137,3.46031299878782,3.6393721019144,3.3751555411165,3.34368205424542,3.34872963887488,3.4902389149604,3.54443258884184,4.95306806117338,3.58937800882931,6.43720562479539
"1456295_at",7.34535748749614,8.05630174189312,7.18277309886889,7.95572047459651,7.429981545382,7.13386444432562,8.91960041043138,7.91128218886073,8.09556276623493,7.46141788835451,6.61399125345039,6.91692169020124,6.84937865086013,6.90097636630283,8.14474714977049
"1439933_at",6.6206467437756,6.45156288512981,6.41513998267549,6.18336503281026,5.72624418552921,6.72802053838392,6.56564996969331,4.78351813968999,6.19452967905264,6.67594259716787,6.63542643670318,6.60265899064659,6.57032398792406,6.48398663356148,6.8408147646148
"1440317_at",6.8627985487537,6.92110307868948,7.00889381228525,7.16047834172249,6.27312806535898,6.94549849834099,6.46237065845867,5.85066844516397,6.69285495888185,7.27704300276827,6.9717888090548,6.95464034822763,7.13099179678931,7.1378961954805,6.71801252927387
"1441195_at",3.95659461727378,3.51407121762459,3.7311244715581,3.67297557432759,3.54891592825909,3.76120658095159,3.64166601800215,3.46270970738331,3.91944427676924,3.8031852377338,3.96664299413416,3.79926558680428,3.47099780498351,3.55044599787289,3.90204949698409
"1441799_at",4.32149039821227,4.32149039821227,4.47494588022875,4.32149039821227,3.94148988434711,4.07435775333962,4.42846666579651,3.94370503539651,3.84213273666531,4.5480930005315,4.32998005827404,4.3515289254757,4.48791820953902,4.62082548394833,4.08729608905467
"1457464_at",5.47334109208955,5.59902573854751,5.82229705781322,5.56938131560492,4.85925208645561,5.81618141692358,5.65059888892486,4.69222538038926,5.61664621250856,6.07597390469888,6.01469601014556,6.08685072570162,5.98378734818151,5.94783380604833,5.87423162792267
"1442992_at",5.5970768858566,5.82902977722107,5.77240713318482,5.81613333063008,5.02278458230975,5.77240713318482,5.63911763758537,4.64643408778468,5.77240713318482,5.91223534108476,5.9626994080629,5.95885825919013,5.96647151687942,6.42988883863326,5.77240713318482
"1443068_at",5.88231021141777,5.89388207869615,6.08963496700787,5.87750727140414,5.3682474562198,5.95477621503545,6.03779870573411,5.29335570091867,5.77573093603182,6.53009741508022,6.19158530651282,5.89153062050914,6.14998971042294,5.96606171173361,6.15658000845486
"1455457_at",11.4893935912578,11.6590794367075,10.6939706398641,11.0266952040369,11.2069704394247,11.3692133082546,11.6840273862216,11.607142667867,11.2821783076466,11.6029385756953,11.1552015610324,11.0437937845245,10.0695188556599,11.1955540356408,10.8568985117883
"1451341_s_at",5.21442987478483,5.38268224529499,5.38558945255232,5.21442987478483,5.43561610463399,5.19836433652847,5.30620820283858,5.63502859815251,5.21442987478483,5.01956565315608,5.16133457035377,5.01135549855385,5.7156258116142,4.46879294561417,5.29887790003488
"1437646_at",3.54476871086244,3.67643974156975,3.60452960202803,3.78499078964194,3.98531157335419,3.92027297014063,3.53441123757,3.45132115497131,3.50537732770417,4.00130583156792,3.50091194213379,3.79416708952938,4.02770207187311,3.80479217407325,3.79416708952938
"1434200_at",5.78817295482069,5.58475480911974,5.76014373033035,5.76550709016855,5.83906144196188,5.70402696862144,5.70402696862144,5.97944213002943,5.27600524049487,5.43855341963875,5.91468409426635,5.93913373710462,6.25761555558825,5.3726608214404,5.54932911005317
"1439788_at",5.42842569353509,5.15844008545129,5.2643429899035,5.20008239339097,5.1379197621693,5.47567489831981,5.48832653031774,5.23784240469815,5.53013656053462,4.78671292893699,5.11380391659299,5.47819308553595,5.16463405248577,4.94435071990276,5.29035754888386
"1439446_at",3.41279188490253,3.82003966915051,3.89168168601376,3.78499078964194,3.67166533644937,3.37655498269535,3.88940330776819,3.7507483043809,3.38636701312137,3.57271222182935,3.60344654650517,3.75951885144593,3.7068012885756,3.8007667221729,3.68643962572063
"1442403_at",3.377778972185,3.15948717321197,2.9661605531179,3.59155212652571,3.2482623289786,3.49913296307166,3.55171507542744,3.43126938227797,3.51952622780561,3.15449133696933,3.26154527796802,3.04355652045824,3.2482623289786,3.0831428598792,3.41794561422355
"1456643_at",4.00547498214262,4.14190193076646,4.40179896759099,3.80299676772046,3.91722877106842,3.77732620316701,4.02963044122178,4.10349776958195,4.34933586511387,4.05376128532377,4.0641090834594,3.67532122806062,4.14501110731906,4.14194125165656,3.711604633738
"1444315_at",5.1437881926657,4.45430441490632,4.50155332444663,4.22373701571285,4.69824854337929,4.32226377782847,4.36548006262026,4.28876997203137,4.26128858128788,4.48554775764049,4.50155332444663,4.37320246907834,4.68328814094108,4.69424612045094,4.35425156657089
"1457484_at",3.52161734408291,3.50345184017786,3.2482623289786,3.6993256584457,3.36646780520852,3.63362577624979,3.3445315903252,3.24453760451588,3.58165656762943,3.80662089985793,3.86319991772124,3.59639257217175,3.67215651481774,3.75740428474736,3.6047012438239
"1428748_at",7.51100496533539,7.4575323912321,7.56190829033185,7.49756660102826,6.53815708792101,7.32518107168828,7.54242548490429,6.31162485822183,7.09612586439851,7.68127690839942,7.59621210109076,7.46315380139097,7.44063114728597,7.54937142666891,7.40814330395428
"1433905_at",5.7820396128694,5.80880103548431,5.581205014474,5.86287620368741,5.41312732088884,6.08428181901238,6.49410282119785,6.01543880187134,5.90441889374114,6.01811023393079,5.68686320769212,5.62107378625261,5.67802450269149,6.05630019931126,6.15601605349839
"1455491_at",6.89245753458805,6.7857347447744,6.93528446979072,6.80503450583562,6.63766772357042,6.5649892500709,6.95933850357257,6.59460661456103,7.02165065614836,7.21387866611455,7.00423611658324,7.01558453808037,7.02102718030037,6.80503450583562,6.98589937516813
"1428234_at",3.19863879213742,3.91655433225748,3.8791706331642,3.40918364357612,3.70031565711181,3.43849703659686,3.52835735199532,3.57549265252107,3.25117858891316,3.88662313476813,3.8791706331642,3.35569849992038,3.74780527615612,3.61243227303492,3.66537728936227
"1429805_at",4.58618930336966,3.91713058495845,3.9386624826943,4.21680959148623,4.2530022224425,3.99059176887284,3.90313657936139,3.83727996066504,4.38697429880966,4.28386606052776,4.10414785524793,4.15889924481935,4.31813706819291,4.06107897281727,4.10414785524793
"1455454_at",8.97323242424571,8.40290110360174,9.0384298249759,8.25445028839613,8.60734837496668,8.84099516880644,9.27295996012165,8.83169436993906,8.44664569348199,8.42843595752135,8.44279587749983,8.60979939477351,7.61276541683779,8.8383879788003,8.03043772448779
"1446618_at",6.369357052059,6.14807292045821,6.53919683484126,6.75463209136143,5.90351760244055,6.69754849990197,6.40437708731733,5.72357019282174,6.56872464411536,6.57169708292493,6.89006637531383,6.85907159039221,6.44318307554128,6.7942860894351,6.69285495888185
"1439560_x_at",6.2704450112899,5.90799647165241,6.05575484084726,5.94709270846893,6.52896925859315,6.05575484084726,5.47574026768759,6.05575484084726,5.93493782978819,6.05575484084726,5.5945439383939,6.05077091700176,6.11864436159309,6.44350011251849,6.41115370606367
"1435462_at",9.52948087743181,9.87266212049419,10.153319517898,9.46400543415232,9.89376209594321,9.72871033320932,9.41880793365405,9.54832879100211,9.90817442837321,10.2581426770065,9.75912605330364,10.0701072964181,9.69172956981415,9.92953656777425,10.1385969798232
"1441497_at",4.96567222237053,4.48453212322469,4.22952696086542,4.62128437324605,4.56937126028443,4.40547713488082,4.72042003875811,4.40876139707184,4.18825721946101,4.46780826350134,4.38177769751675,4.31750510534889,4.72440660217254,4.5751764493634,4.75005165134043
"1423244_at",11.2348509291988,11.5042159960311,11.3237883128287,11.0842446425013,11.0405958924136,11.2424275582451,11.2785973616592,10.7896292454356,11.2879713267555,11.6641236473211,11.7742920028227,11.6584739308223,11.5020795358991,11.4293424409085,11.3494062335454
"1428082_at",11.5680737259483,11.4257308844978,11.3218837632015,11.4861233047997,11.4007664196031,11.4387132559834,11.8356169855389,11.3215806731117,11.293673921046,11.167558488453,10.9334605158329,10.9932037544131,11.1030307802173,11.0953657050036,11.5589531911581
"1420133_at",3.50345184017786,3.60111225545402,3.65924440750925,3.73559388450723,3.48855075201102,3.70543393698384,3.44133327009533,3.88262860408576,3.70543393698384,3.84605504045602,3.8979014117258,4.08483659612034,3.83266676627205,3.82358568208667,3.99691377227152
"1439483_at",6.08653074981515,5.54151472276804,5.5195931093985,5.25577606996913,5.83710275410704,5.61988570011313,3.60750068603966,5.77416564115408,4.92631734610584,6.06834331732811,4.01692208102519,4.74094969024891,5.62449511241049,5.94172138696881,5.07986647519778
"1453187_at",9.48500008059152,9.51449010093112,9.26155128204722,9.46478350200732,9.21173973807368,9.53983419176115,9.29484052420416,9.37515820953951,9.12247193507438,8.95919442423215,9.17422996740844,8.83358865747171,8.89715794392389,9.18660938245774,9.32439327677008
"1454867_at",7.07033035637391,6.672770818573,6.67266392562679,6.7076536679036,6.81995861644324,7.00154418941946,6.61731883707812,6.26946657351399,7.04207523621696,6.5737656861652,6.91951492449888,6.70721802323096,6.78302480382231,6.6010540779639,6.98052222353903
"1447646_at",3.79530994529657,3.8238046496494,3.55091435751941,3.91728454634886,4.0068611060029,3.80966786906254,3.94785946752836,4.07297502500039,4.14419574323253,3.88193680170464,3.524448588906,3.67915115939812,4.03272998758584,4.04004617543156,3.90210623604287
"1439605_at",3.85136669836558,4.10368200276253,4.24639397679675,4.09558524465526,4.09558524465526,3.90995530367741,4.28772643132616,4.09808749630937,3.98526010067166,4.29257217319419,4.18513174568532,3.91343289236557,3.6731561399054,4.30162799813439,4.31607191448197
"1454885_at",5.43619694096965,5.69398391508232,6.01751852975355,5.62786755927911,5.50773443324477,5.67802450269149,5.82719581182933,5.23352276220825,5.66770051456288,6.07585345723928,5.88316809879914,5.57341570987805,5.9580725269228,5.67802450269149,5.83794859629172
"1438433_at",6.2540151860559,6.13508474804599,6.15589863063544,6.09748406158561,6.2250562764693,6.02489569983106,5.18847957951166,4.81754868134717,6.63183848275986,6.61749573955387,6.67260323402266,5.38949070058937,5.75715701333542,6.60961713145862,5.23779991440999
